minute_bucket,total_events,fraud_count,suspicious_count,safe_count,avg_risk_score,max_risk_score,avg_volume_spike,total_volume,fraud_rate_pct,hour_of_day,day_of_week
2026-08-24 22:19:00,8,0,5,3,0.1419,0.8145,8.9,434726.49,0.0,22,1
2026-08-24 22:09:00,5,0,2,3,0.1509,0.9633,10.07,449063.14,0.0,22,1
2026-08-24 21:59:00,9,1,5,3,0.203,0.9204,7.49,753547.72,11.11,21,1
2026-08-24 21:49:00,12,0,1,11,0.1755,0.802,2.21,422486.81,0.0,21,1
2026-08-24 21:39:00,10,0,5,5,0.1254,0.9456,9.56,584339.1,0.0,21,1
2026-08-24 21:29:00,13,2,5,6,0.1371,0.8435,2.68,270609.66,15.38,21,1
2026-08-24 21:19:00,18,1,4,13,0.1278,0.8019,6.47,623332.3,5.56,21,1
2026-08-24 21:09:00,10,1,2,7,0.1861,0.9011,10.01,250727.7,10.0,21,1
2026-08-24 20:59:00,40,4,4,32,0.1309,0.9238,8.19,200288.58,10.0,20,1
2026-08-24 20:49:00,30,2,5,23,0.0875,0.8929,12.31,475203.79,6.67,20,1
2026-08-24 20:39:00,47,5,1,41,0.1896,0.9073,8.89,232248.92,10.64,20,1
2026-08-24 20:29:00,26,5,4,17,0.1133,0.9854,3.47,239347.2,19.23,20,1
2026-08-24 20:19:00,49,4,3,42,0.1305,0.9215,2.66,177257.4,8.16,20,1
2026-08-24 20:09:00,17,3,3,11,0.1141,0.8066,0.91,346359.67,17.65,20,1
2026-08-24 19:59:00,27,2,3,22,0.167,0.9004,1.63,303633.25,7.41,19,1
2026-08-24 19:49:00,42,2,5,35,0.1615,0.8489,6.24,216624.0,4.76,19,1
2026-08-24 19:39:00,47,6,2,39,0.2075,0.8037,4.44,178498.22,12.77,19,1
2026-08-24 19:29:00,24,7,2,15,0.1266,0.9019,3.02,785517.54,29.17,19,1
2026-08-24 19:19:00,19,3,3,13,0.1997,0.9189,4.96,526399.76,15.79,19,1
2026-08-24 19:09:00,27,2,2,23,0.1036,0.8631,4.93,542184.04,7.41,19,1
2026-08-24 18:59:00,23,4,3,16,0.1874,0.79,1.31,401669.9,17.39,18,1
2026-08-24 18:49:00,41,5,4,32,0.1711,0.9185,5.51,237956.44,12.2,18,1
2026-08-24 18:39:00,36,5,1,30,0.1817,0.7973,4.21,455235.82,13.89,18,1
2026-08-24 18:29:00,46,3,3,40,0.1641,0.855,11.56,721947.28,6.52,18,1
2026-08-24 18:19:00,50,5,3,42,0.1689,0.8962,5.89,307684.8,10.0,18,1
2026-08-24 18:09:00,44,5,3,36,0.0836,0.7518,10.76,87139.24,11.36,18,1
2026-08-24 17:59:00,35,6,2,27,0.1077,0.965,3.02,757611.99,17.14,17,1
2026-08-24 17:49:00,53,5,4,44,0.1137,0.7862,4.5,368360.45,9.43,17,1
2026-08-24 17:39:00,24,4,1,19,0.1122,0.9494,2.66,834195.7,16.67,17,1
2026-08-24 17:29:00,47,7,2,38,0.139,0.8841,2.21,703456.05,14.89,17,1
2026-08-24 17:19:00,25,5,1,19,0.1569,0.8946,1.45,184895.01,20.0,17,1
2026-08-24 17:09:00,43,5,1,37,0.1223,0.7848,11.59,460363.56,11.63,17,1
2026-08-24 16:59:00,39,7,1,31,0.1187,0.8708,4.24,324916.74,17.95,16,1
2026-08-24 16:49:00,24,4,3,17,0.1508,0.9862,3.41,440380.93,16.67,16,1
2026-08-24 16:39:00,20,4,1,15,0.1804,0.7919,7.6,383360.82,20.0,16,1
2026-08-24 16:29:00,29,4,1,24,0.2106,0.8493,9.97,383050.79,13.79,16,1
2026-08-24 16:19:00,52,6,5,41,0.1377,0.9321,4.82,341485.66,11.54,16,1
2026-08-24 16:09:00,19,3,5,11,0.1578,0.9155,8.33,712339.32,15.79,16,1
2026-08-24 15:59:00,49,7,2,40,0.1212,0.7555,7.99,710375.07,14.29,15,1
2026-08-24 15:49:00,23,5,3,15,0.1031,0.8191,6.77,719344.98,21.74,15,1
2026-08-24 15:39:00,21,4,3,14,0.1855,0.9747,2.17,791113.31,19.05,15,1
2026-08-24 15:29:00,22,5,4,13,0.1873,0.7629,6.72,548103.74,22.73,15,1
2026-08-24 15:19:00,27,5,1,21,0.1576,0.8826,1.29,401585.41,18.52,15,1
2026-08-24 15:09:00,19,4,2,13,0.2083,0.9844,4.31,190148.32,21.05,15,1
2026-08-24 14:59:00,23,5,2,16,0.2024,0.87,1.45,81908.48,21.74,14,1
2026-08-24 14:49:00,49,4,2,43,0.198,0.8992,7.39,305175.67,8.16,14,1
2026-08-24 14:39:00,52,6,2,44,0.1969,0.965,6.46,765431.42,11.54,14,1
2026-08-24 14:29:00,45,3,2,40,0.1722,0.7711,6.35,223865.44,6.67,14,1
2026-08-24 14:19:00,17,2,2,13,0.1255,0.8915,6.13,291415.44,11.76,14,1
2026-08-24 14:09:00,54,2,5,47,0.2115,0.7802,5.66,569077.55,3.7,14,1
2026-08-24 13:59:00,44,3,3,38,0.1845,0.7798,4.68,623146.54,6.82,13,1
2026-08-24 13:49:00,48,4,4,40,0.1972,0.7612,2.84,88795.67,8.33,13,1
2026-08-24 13:39:00,22,3,4,15,0.1506,0.8768,8.5,357929.96,13.64,13,1
2026-08-24 13:29:00,38,2,1,35,0.1743,0.763,10.93,68123.19,5.26,13,1
2026-08-24 13:19:00,36,6,3,27,0.1601,0.896,8.77,147927.08,16.67,13,1
2026-08-24 13:09:00,21,7,4,10,0.2032,0.9838,5.98,325603.88,33.33,13,1
2026-08-24 12:59:00,45,6,2,37,0.116,0.7913,2.79,417341.63,13.33,12,1
2026-08-24 12:49:00,29,5,1,23,0.0828,0.7625,11.68,108369.07,17.24,12,1
2026-08-24 12:39:00,17,6,5,6,0.1143,0.981,11.46,373794.6,35.29,12,1
2026-08-24 12:29:00,38,4,3,31,0.1325,0.7591,4.23,148138.78,10.53,12,1
2026-08-24 12:19:00,19,4,2,13,0.0938,0.7747,6.42,403825.89,21.05,12,1
2026-08-24 12:09:00,52,5,1,46,0.0806,0.7963,3.56,690198.75,9.62,12,1
2026-08-24 11:59:00,51,2,2,47,0.1367,0.921,8.13,197312.15,3.92,11,1
2026-08-24 11:49:00,30,4,1,25,0.1413,0.8856,2.42,284618.79,13.33,11,1
2026-08-24 11:39:00,27,2,5,20,0.1445,0.9067,6.76,211165.25,7.41,11,1
2026-08-24 11:29:00,36,3,1,32,0.1951,0.865,1.53,256497.2,8.33,11,1
2026-08-24 11:19:00,47,2,3,42,0.2026,0.8945,5.75,391308.0,4.26,11,1
2026-08-24 11:09:00,35,6,1,28,0.1711,0.8904,2.61,758530.34,17.14,11,1
2026-08-24 10:59:00,29,7,2,20,0.1259,0.9588,11.53,442318.73,24.14,10,1
2026-08-24 10:49:00,33,2,5,26,0.2025,0.9481,10.86,355500.33,6.06,10,1
2026-08-24 10:39:00,45,7,5,33,0.1808,0.7927,9.36,816073.95,15.56,10,1
2026-08-24 10:29:00,28,5,2,21,0.2181,0.8408,3.14,139828.98,17.86,10,1
2026-08-24 10:19:00,46,3,4,39,0.123,0.896,4.69,408686.21,6.52,10,1
2026-08-24 10:09:00,36,5,5,26,0.1735,0.933,7.63,843118.44,13.89,10,1
2026-08-24 09:59:00,24,5,2,17,0.093,0.883,7.98,630769.26,20.83,9,1
2026-08-24 09:49:00,36,3,2,31,0.0817,0.9017,12.48,285639.48,8.33,9,1
2026-08-24 09:39:00,22,7,5,10,0.1396,0.8102,4.86,560565.39,31.82,9,1
2026-08-24 09:29:00,42,3,2,37,0.1354,0.7596,11.54,375508.77,7.14,9,1
2026-08-24 09:19:00,28,6,3,19,0.1688,0.9573,1.28,166217.97,21.43,9,1
2026-08-24 09:09:00,36,2,1,33,0.1643,0.9711,5.92,325045.16,5.56,9,1
2026-08-24 08:59:00,45,5,2,38,0.1145,0.7886,4.99,670482.71,11.11,8,1
2026-08-24 08:49:00,28,6,4,18,0.1732,0.9491,4.04,321746.98,21.43,8,1
2026-08-24 08:39:00,16,6,4,6,0.1615,0.8215,1.61,628727.6,37.5,8,1
2026-08-24 08:29:00,45,7,4,34,0.1733,0.7989,11.48,652526.42,15.56,8,1
2026-08-24 08:19:00,41,5,4,32,0.2066,0.9728,7.77,383335.53,12.2,8,1
2026-08-24 08:09:00,41,5,2,34,0.1947,0.9047,1.7,163748.81,12.2,8,1
2026-08-24 07:59:00,18,2,3,13,0.2133,0.8527,9.97,712580.02,11.11,7,1
2026-08-24 07:49:00,5,2,2,1,0.1003,0.9893,1.15,527868.73,40.0,7,1
2026-08-24 07:39:00,14,0,3,11,0.1158,0.9232,3.33,713230.6,0.0,7,1
2026-08-24 07:29:00,8,2,2,4,0.1775,0.938,3.01,240389.19,25.0,7,1
2026-08-24 07:19:00,16,0,4,12,0.1067,0.8593,11.68,499502.27,0.0,7,1
2026-08-24 07:09:00,11,0,2,9,0.217,0.8613,5.87,379315.45,0.0,7,1
2026-08-24 06:59:00,9,0,2,7,0.1763,0.7598,8.78,210963.6,0.0,6,1
2026-08-24 06:49:00,14,0,2,12,0.1005,0.8827,9.33,333724.46,0.0,6,1
2026-08-24 06:39:00,7,0,4,3,0.1945,0.8142,9.86,314959.53,0.0,6,1
2026-08-24 06:29:00,13,0,1,12,0.1818,0.8625,1.17,817953.94,0.0,6,1
2026-08-24 06:19:00,7,1,1,5,0.1339,0.8675,9.99,54872.22,14.29,6,1
2026-08-24 06:09:00,18,1,5,12,0.1704,0.9782,10.36,792270.57,5.56,6,1
2026-08-24 05:59:00,14,0,1,13,0.142,0.9079,5.8,635338.23,0.0,5,1
2026-08-24 05:49:00,8,1,1,6,0.1962,0.799,11.84,174436.64,12.5,5,1
2026-08-24 05:39:00,6,0,2,4,0.1946,0.9273,12.04,266431.7,0.0,5,1
2026-08-24 05:29:00,8,2,5,1,0.1293,0.879,6.01,54680.02,25.0,5,1
2026-08-24 05:19:00,13,0,3,10,0.1044,0.9736,7.01,192596.8,0.0,5,1
2026-08-24 05:09:00,5,2,4,0,0.1069,0.7652,8.82,138555.91,40.0,5,1
2026-08-24 04:59:00,6,0,4,2,0.0877,0.9443,10.11,163114.74,0.0,4,1
2026-08-24 04:49:00,19,2,3,14,0.0935,0.9018,1.54,805584.69,10.53,4,1
2026-08-24 04:39:00,8,2,5,1,0.098,0.8003,6.08,508476.91,25.0,4,1
2026-08-24 04:29:00,14,2,5,7,0.0836,0.7501,4.9,342925.09,14.29,4,1
2026-08-24 04:19:00,18,0,2,16,0.2033,0.7844,5.62,646708.13,0.0,4,1
2026-08-24 04:09:00,12,2,2,8,0.1729,0.8069,4.58,738343.72,16.67,4,1
2026-08-24 03:59:00,8,1,5,2,0.1229,0.7556,3.78,186963.95,12.5,3,1
2026-08-24 03:49:00,14,2,3,9,0.0958,0.9003,11.04,340015.11,14.29,3,1
2026-08-24 03:39:00,7,0,3,4,0.19,0.892,1.98,479749.72,0.0,3,1
2026-08-24 03:29:00,6,1,3,2,0.1258,0.7764,12.28,190834.66,16.67,3,1
2026-08-24 03:19:00,7,1,3,3,0.1598,0.8565,3.72,393538.71,14.29,3,1
2026-08-24 03:09:00,11,0,4,7,0.1194,0.9697,4.38,208543.22,0.0,3,1
2026-08-24 02:59:00,19,0,5,14,0.128,0.9519,6.87,327402.0,0.0,2,1
2026-08-24 02:49:00,11,2,5,4,0.1853,0.8215,7.9,345512.18,18.18,2,1
2026-08-24 02:39:00,5,2,1,2,0.1569,0.8936,7.82,490513.17,40.0,2,1
2026-08-24 02:29:00,13,2,2,9,0.216,0.8992,8.65,413834.21,15.38,2,1
2026-08-24 02:19:00,9,2,5,2,0.129,0.7923,8.55,753203.11,22.22,2,1
2026-08-24 02:09:00,18,0,2,16,0.1266,0.9109,2.55,793549.94,0.0,2,1
2026-08-24 01:59:00,10,0,4,6,0.1045,0.9739,3.69,579815.04,0.0,1,1
2026-08-24 01:49:00,18,0,1,17,0.1072,0.961,2.53,65000.47,0.0,1,1
2026-08-24 01:39:00,12,2,2,8,0.1256,0.7808,12.29,591390.9,16.67,1,1
2026-08-24 01:29:00,8,2,5,1,0.1853,0.9176,5.3,309471.99,25.0,1,1
2026-08-24 01:19:00,15,2,4,9,0.2131,0.8865,4.25,441623.04,13.33,1,1
2026-08-24 01:09:00,19,2,4,13,0.1397,0.9399,7.64,57548.58,10.53,1,1
2026-08-24 00:59:00,13,2,2,9,0.2081,0.8493,7.52,429997.96,15.38,0,1
2026-08-24 00:49:00,19,1,3,15,0.0894,0.9653,11.45,488447.69,5.26,0,1
2026-08-24 00:39:00,13,1,1,11,0.1637,0.853,9.1,87699.93,7.69,0,1
2026-08-24 00:29:00,11,0,4,7,0.1202,0.9064,8.14,231473.19,0.0,0,1
2026-08-24 00:19:00,11,0,1,10,0.1648,0.7665,5.98,299417.17,0.0,0,1
2026-08-24 00:09:00,13,2,4,7,0.166,0.7525,7.91,637879.72,15.38,0,1
2026-08-23 23:59:00,16,1,1,14,0.1225,0.8511,2.9,386587.1,6.25,23,7
2026-08-23 23:49:00,7,0,1,6,0.0959,0.9105,3.87,619124.68,0.0,23,7
2026-08-23 23:39:00,5,1,1,3,0.1348,0.9413,9.97,350447.71,20.0,23,7
